,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
19,11.0,17385.0,Imperial German Navy,0.9046605229377748,Q156649,History_and_Society.Military_and_warfare,2453.8261904762853,1.0,17.0,99.0,0.1717171717171717,Military_and_warfare,History_and_Society,169.1715177893639,3088.958457686007,0.054766524091131114
20,8.0,18225.0,LeRoy Homer Jr.,0.6791887283325195,Q3915743,History_and_Society.Military_and_warfare,13.274821746880574,7.0,40.0,820.0,0.04878048780487805,Military_and_warfare,History_and_Society,217.34039306640625,59078.54510374367,0.0036788379382862273
21,7.0,18538.0,"Lansing, Michigan",0.9591643214225768,Q28237,Geography.Regions.Americas.North_America,190291.69303789557,20.0,239.0,1221.0,0.19574119574119572,North_America,Geography,0.0,283579.27921611816,0.0
22,5.0,19693.0,Max Steiner,0.6076731681823729,Q350704,Culture.Media.Media*,41699.43342266536,17.0,53.0,590.0,0.08983050847457627,Media*,Culture,161.03338956832883,13520.60859465599,0.0119102175350285
23,1.0,19826.0,Michael Foot,0.94500470161438,Q332419,History_and_Society.Politics_and_government,0.0,18.0,59.0,666.0,0.08858858858858859,Politics_and_government,History_and_Society,55.75527739524842,13553.784975349905,0.004113631542528514
24,13.0,19932.0,Majed Moqed,0.3415925204753876,Q923952,History_and_Society.Military_and_warfare,4921.845758716958,7.0,40.0,820.0,0.04878048780487805,Military_and_warfare,History_and_Society,177.62811064720154,59078.54510374367,0.0030066432803191297
25,2.0,21120.0,Neuron,0.9893575310707092,Q43054,STEM.STEM*,4370.0,18.0,58.0,666.0,0.08708708708708708,STEM*,STEM,114.76547360420228,13553.784975349905,0.008467411414075462
26,3.0,22171.0,Nuclear winter,0.9914325475692748,Q19921,STEM.STEM*,30548.0,14.0,187.0,1313.0,0.14242193450114246,STEM*,STEM,556.1936591863631,435640.0730172843,0.0012767274950950065
27,2.0,25932.0,Two-round system,0.9883227348327636,Q615255,History_and_Society.Politics_and_government,4370.000000000001,28.0,76.0,940.0,0.08085106382978724,Politics_and_government,History_and_Society,150.22505569458005,40520.677593782544,0.0037073678086180476
28,5.0,27014.0,Svenska Dagbladet,0.6926519870758057,Q1504847,Culture.Media.Media*,4287.953591661038,8.0,8.0,497.0,0.01609657947686117,Media*,Culture,27.70607948303223,33167.46356474608,0.0008353391096351787
29,8.0,27154.0,Epileptic seizure,1.0000100135803225,Q6279182,STEM.STEM*,56723.0,18.0,58.0,666.0,0.08708708708708708,STEM*,STEM,464.0046463012696,13553.784975349905,0.03423432252652296
30,50.0,28047.0,Memorials and services for the September 11 attacks,0.3140605390071869,Q6815586,STEM.STEM*,21741.542118080662,7.0,52.0,820.0,0.06341463414634146,STEM*,STEM,816.5574014186859,59078.54510374367,0.013821555693099534
31,32.0,28051.0,Airport security repercussions due to the September 11 attacks,0.9615437984466552,Q4698977,History_and_Society.Politics_and_government,4956.49795336537,7.0,54.0,820.0,0.06585365853658537,Politics_and_government,History_and_Society,1661.54768371582,59078.54510374367,0.02812438391632856
32,32.0,28070.0,Communication during the September 11 attacks,0.16452647745609286,Q5154132,STEM.STEM*,19354.845151232235,7.0,52.0,820.0,0.06341463414634146,STEM*,STEM,273.77205848693853,59078.54510374367,0.004634035215426965
33,32.0,28113.0,Timeline for September following the September 11 attacks,0.2227101624011993,Q7805586,STEM.STEM*,13697.670129058002,7.0,52.0,820.0,0.06341463414634146,STEM*,STEM,370.5897102355957,59078.54510374367,0.006272830679645703
34,12.0,28156.0,Salem al-Hazmi,0.6224693655967712,Q2567259,History_and_Society.Military_and_warfare,1459.7986799856153,7.0,40.0,820.0,0.04878048780487805,Military_and_warfare,History_and_Society,298.7852954864502,59078.54510374367,0.005057424737893839
35,4.0,30007.0,The Matrix,0.99219411611557,Q83495,Culture.Media.Media*,17473.0,7.0,43.0,820.0,0.0524390243902439,Media*,Culture,170.65738797187802,59078.54510374367,0.002888652516276401
36,2.0,31627.0,Tartu,0.13661839067935946,Q13972,History_and_Society.Military_and_warfare,0.0,17.0,48.0,590.0,0.08135593220338982,Military_and_warfare,History_and_Society,13.115365505218511,13520.60859465599,0.0009700277478931198
37,12.0,31888.0,U-boat,0.9304682612419128,Q428661,History_and_Society.Transportation,91481.03441033515,1.0,14.0,99.0,0.1414141414141414,Transportation,History_and_Society,156.3186678886414,3088.958457686007,0.05060562323189753
38,16.0,32127.0,University of Chicago,0.9344051480293274,Q131252,History_and_Society.Education,150238.20044486446,11.0,14.0,575.0,0.024347826086956518,Education,History_and_Society,209.3067531585693,40889.17261174321,0.005118879639507728
39,4.0,32755.0,Videos and audio recordings of Osama bin Laden,0.2942249774932861,Q7928042,STEM.STEM*,0.0,15.0,5.0,421.0,0.011876484560570073,STEM*,STEM,5.884499549865723,4801.347272977233,0.0012255934043731115
40,1.0,37325.0,Marcus Junius Brutus,0.812877357006073,Q172248,History_and_Society.History,0.0,41.0,13.0,147.0,0.08843537414965986,History,History_and_Society,10.567405641078947,862.163750231266,0.012256842900486549
41,1.0,38274.0,Enoch Powell,0.9615437984466552,Q333028,History_and_Society.Politics_and_government,0.0,18.0,59.0,666.0,0.08858858858858859,Politics_and_government,History_and_Society,56.731084108352654,13553.784975349905,0.00418562668741822
42,4.0,39666.0,Supernova remnant,0.997894287109375,Q207436,STEM.STEM*,13104.0,18.0,58.0,666.0,0.08708708708708708,STEM*,STEM,231.511474609375,13553.784975349905,0.017080946394709817
43,6.0,40594.0,Pseudonym,0.287777841091156,Q61002,STEM.STEM*,70811.59955237231,3.0,35.0,465.0,0.07526881720430108,STEM*,STEM,60.43334662914276,6566.7033070623875,0.009202996359550405
44,3.0,42068.0,Freddie Mercury,0.9073222279548644,Q15869,Culture.Media.Media*,13905.881247553703,3.0,22.0,465.0,0.04731182795698925,Media*,Culture,59.883267045021036,6566.7033070623875,0.0091192283623683
45,1.0,42650.0,Marcel Duchamp,0.4301573634147644,Q5912,Culture.Visual_arts.Visual_arts*,0.0,18.0,9.0,666.0,0.013513513513513514,Visual_arts*,Culture,3.87141627073288,13553.784975349905,0.0002856335907478077
46,4.0,43125.0,Hugh Dowding,0.9324633479118348,Q263128,History_and_Society.Military_and_warfare,241695.0,17.0,48.0,590.0,0.08135593220338982,Military_and_warfare,History_and_Society,179.0329627990723,13520.60859465599,0.013241486989708059
47,4.0,44437.0,The Great Ziegfeld,0.9783946871757508,Q470218,Culture.Media.Media*,26.5,16.0,21.0,154.0,0.13636363636363635,Media*,Culture,82.18515372276308,1938.0296593233945,0.042406551069737286
48,2.0,51160.0,Photophone,0.9263137578964232,Q1302202,STEM.STEM*,17468.0,10.0,39.0,1641.0,0.02376599634369287,STEM*,STEM,72.252473115921,1237862.3232378066,5.836874728276267e-05
49,4.0,52756.0,Final Fantasy VII,0.9987651705741882,Q214232,Culture.Media.Media*,0.0,44.0,12.0,137.0,0.08759124087591241,Media*,Culture,47.940728187561035,5849.75061879307,0.008195345632948065
50,4.0,52759.0,Final Fantasy X,0.9995221495628356,Q223381,Culture.Media.Media*,0.0,44.0,12.0,137.0,0.08759124087591241,Media*,Culture,47.977063179016106,5849.75061879307,0.008201557007384841
51,2.0,55710.0,McKinley Tariff,0.754925012588501,Q6801942,History_and_Society.Politics_and_government,0.0,41.0,15.0,147.0,0.1020408163265306,Politics_and_government,History_and_Society,22.64775037765503,862.163750231266,0.026268502209214915
52,3.0,55715.0,Dingley Act,0.6926519870758057,Q5278231,History_and_Society.Politics_and_government,0.5,41.0,15.0,147.0,0.1020408163265306,Politics_and_government,History_and_Society,31.16933941841125,862.163750231266,0.03615245875281861
53,1.0,56293.0,Clive Sinclair,0.4532718360424042,Q23889,STEM.STEM*,0.0,18.0,58.0,666.0,0.08708708708708708,STEM*,STEM,26.289766490459442,13553.784975349905,0.0019396623554433176
54,1.0,56476.0,Rett syndrome,0.9996300339698792,Q917357,STEM.STEM*,0.0,18.0,58.0,666.0,0.08708708708708708,STEM*,STEM,57.97854197025299,13553.784975349905,0.004277664289030542
55,3.0,56597.0,Antananarivo,0.1294127255678177,Q3915,History_and_Society.Society,0.0,24.0,2.0,254.0,0.007874015748031496,Society,History_and_Society,0.7764763534069061,49643.135703787215,1.564116251721121e-05
56,2.0,58743.0,Marburg virus disease,1.0000100135803225,Q167264,STEM.STEM*,8738.0,3.0,35.0,465.0,0.07526881720430108,STEM*,STEM,70.00070095062257,6566.7033070623875,0.01065994574101405
57,4.0,60575.0,Cardiac arrest,0.997894287109375,Q202837,STEM.STEM*,30554.0,12.0,14.0,305.0,0.045901639344262286,STEM*,STEM,55.882080078125,92613.63471502067,0.0006033893416458442
58,3.0,61172.0,Imitation of Life (novel),0.9825675487518308,Q6004170,Culture.Media.Media*,2180.5,27.0,9.0,63.0,0.14285714285714285,Media*,Culture,26.529323816299428,311.43904291838413,0.08518303796371389
59,2.0,61531.0,Stage Door,0.9867871999740601,Q1020603,Culture.Media.Media*,4369.999999999999,16.0,21.0,154.0,0.13636363636363635,Media*,Culture,41.44506239891052,1938.0296593233945,0.021385153833703367
60,3.0,62693.0,The Long Voyage Home,0.9855064153671264,Q1199357,Culture.Media.Media*,43619.5,20.0,234.0,1221.0,0.19164619164619165,Media*,Culture,691.8255035877228,283579.27921611816,0.002439619373813545
61,2.0,63054.0,Florence (disambiguation),0.2393593490123749,Q220387,STEM.STEM*,2310.924131778015,14.0,187.0,1313.0,0.14242193450114246,STEM*,STEM,89.52039653062822,435640.0730172843,0.00020549164798041079
62,2.0,66275.0,Coati,0.9626831412315368,Q5479132,STEM.STEM*,4369.999999999999,20.0,19.0,1221.0,0.01556101556101556,STEM*,STEM,36.581959366798394,283579.27921611816,0.00012900081934025574
63,10.0,66906.0,Indonesian National Revolution,0.8903042674064636,Q1332160,History_and_Society.Military_and_warfare,99944.34351228287,17.0,48.0,590.0,0.08135593220338982,Military_and_warfare,History_and_Society,427.34604835510254,13520.60859465599,0.03160701275858327
64,2.0,67675.0,Flora Robson,0.7490972280502319,Q264004,History_and_Society.History,2180.034704313158,17.0,33.0,590.0,0.055932203389830515,History,History_and_Society,49.440417051315315,13520.60859465599,0.003656670977877179
65,5.0,68194.0,Göran Persson,0.12253321707248688,Q53747,History_and_Society.Politics_and_government,22488.12466444082,8.0,11.0,497.0,0.022132796780684104,Politics_and_government,History_and_Society,6.739326938986777,33167.46356474608,0.00020319090502145162
66,4.0,68966.0,Covadonga,1.0000100135803225,Q1018048,Geography.Regions.Europe.Europe*,21836.0,38.0,38.0,255.0,0.14901960784313725,Europe*,Geography,0.0,16220.587186798452,0.0
67,6.0,69795.0,Selena,0.7981967926025391,Q23543,Culture.Media.Media*,21830.0,12.0,64.0,305.0,0.2098360655737705,Media*,Culture,306.507568359375,92613.63471502067,0.0033095296313822753
68,8.0,69901.0,Southern League (baseball),0.9990989565849304,Q1186801,Culture.Sports,83511.40434856572,28.0,31.0,940.0,0.03297872340425532,Sports,Culture,247.77654123306274,40520.677593782544,0.006114817321590924
69,1.0,70964.0,Loretta Sanchez,0.9996300339698792,Q469094,History_and_Society.Politics_and_government,0.0,11.0,97.0,575.0,0.16869565217391305,Politics_and_government,History_and_Society,96.96411329507828,40889.17261174321,0.002371388489950285
70,10.0,72119.0,Salisbury,0.9939124584197998,Q160642,Geography.Regions.Europe.Europe*,76156.37811291589,18.0,94.0,666.0,0.14114114114114115,Europe*,Geography,0.0,13553.784975349905,0.0
71,4.0,72313.0,Salisbury Cathedral,0.5312193632125854,Q390150,Culture.Visual_arts.Visual_arts*,1.0,18.0,9.0,666.0,0.013513513513513514,Visual_arts*,Culture,19.12389707565308,13553.784975349905,0.0014109635876940253
72,2.0,72357.0,"Escambia County, Florida",0.9947898983955384,Q156643,Geography.Regions.Americas.North_America,4370.0,32.0,27.0,201.0,0.13432835820895522,North_America,Geography,0.0,5216.551517307758,0.0
73,4.0,72675.0,Dan Coats,1.0000100135803225,Q632321,History_and_Society.Politics_and_government,2244.4521945327747,11.0,97.0,575.0,0.16869565217391305,Politics_and_government,History_and_Society,388.0038852691652,40889.17261174321,0.009489159610868035
74,6.0,72887.0,Minnesota Timberwolves,0.9637899398803712,Q170558,Culture.Sports,29151.064799743774,31.0,55.0,213.0,0.25821596244131456,Sports,Culture,318.0506801605225,13267.317007675769,0.023972494210887943
75,3.0,73524.0,Westerbork transit camp,0.4610267877578736,Q323420,History_and_Society.Military_and_warfare,4370.0,17.0,48.0,590.0,0.08135593220338982,Military_and_warfare,History_and_Society,66.3878574371338,13520.60859465599,0.004910123458745307
76,1.0,73527.0,Isaac II Angelos,0.6297846436500549,Q37135,History_and_Society.Military_and_warfare,0.0,7.0,40.0,820.0,0.04878048780487805,Military_and_warfare,History_and_Society,25.191385746002197,59078.54510374367,0.0004264049783515383
77,3.0,75263.0,A Night at the Opera (film),0.991162657737732,Q943992,Culture.Media.Media*,8736.999999999998,16.0,21.0,154.0,0.13636363636363635,Media*,Culture,62.44324743747713,1938.0296593233945,0.032219964816883835
78,13.0,79797.0,Herald Sun,0.4610267877578736,Q1634594,Culture.Media.Media*,491685.8867854342,15.0,17.0,421.0,0.04038004750593825,Media*,Culture,101.88692009449007,4801.347272977233,0.021220485480799592
79,11.0,81460.0,List of monarchs of Brazil,0.24509501457214355,Q617457,History_and_Society.Politics_and_government,43.087770562770565,2.0,19.0,282.0,0.0673758865248227,Politics_and_government,History_and_Society,51.224858045578,5138.90564481914,0.009968047982593544
80,4.0,82980.0,Kidnapping of Elizabeth Smart,0.40734341740608215,Q29451,History_and_Society.Politics_and_government,4370.0,41.0,15.0,147.0,0.1020408163265306,Politics_and_government,History_and_Society,24.44060504436493,862.163750231266,0.028347984982909576
81,3.0,88991.0,Interstate 26,0.9966334104537964,Q93881,Geography.Regions.Americas.North_America,295.2882132665912,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
82,7.0,89059.0,Garret Hobart,0.7773098945617676,Q310841,History_and_Society.Politics_and_government,49950.0,41.0,15.0,147.0,0.1020408163265306,Politics_and_government,History_and_Society,81.6175389289856,862.163750231266,0.09466593661249684
83,1.0,89305.0,The Likely Lads,0.9924327731132508,Q7747342,Culture.Media.Media*,0.0,19.0,24.0,134.0,0.1791044776119403,Media*,Culture,23.818386554718018,1578.1050638332965,0.015093029672474384
84,4.0,89339.0,Ingvar Carlsson,0.1824355274438858,Q53740,History_and_Society.Politics_and_government,279.5873021139451,8.0,11.0,497.0,0.022132796780684104,Politics_and_government,History_and_Society,8.027163207530974,33167.46356474608,0.00024201920631829985
85,20.0,91883.0,"Horry County, South Carolina",0.9814634323120116,Q502288,Geography.Regions.Americas.North_America,30513.91381871808,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
86,19.0,91900.0,"Charleston County, South Carolina",0.9961855411529541,Q181015,Geography.Regions.Americas.North_America,60629.778418930226,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
87,12.0,91903.0,"Beaufort County, South Carolina",0.9871888160705566,Q495682,Geography.Regions.Americas.North_America,23071.0939028094,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
88,2.0,91919.0,"Westmoreland County, Pennsylvania",0.9985549449920654,Q495645,Geography.Regions.Americas.North_America,17468.0,7.0,117.0,820.0,0.14268292682926828,North_America,Geography,0.0,59078.54510374367,0.0
89,10.0,91929.0,"Somerset County, Pennsylvania",0.9949496984481812,Q490908,Geography.Regions.Americas.North_America,30056.171273227643,7.0,117.0,820.0,0.14268292682926828,North_America,Geography,0.0,59078.54510374367,0.0
90,7.0,91944.0,"Luzerne County, Pennsylvania",0.9986850023269652,Q501292,Geography.Regions.Americas.North_America,93707.74011258251,7.0,117.0,820.0,0.14268292682926828,North_America,Geography,0.0,59078.54510374367,0.0
91,2.0,92256.0,Huracan,0.6859594583511353,Q1162356,Culture.Philosophy_and_religion,17468.0,14.0,11.0,1313.0,0.008377760853008377,Philosophy_and_religion,Culture,15.091108083724976,435640.0730172843,3.464123026883761e-05
92,2.0,92596.0,Sayonara,0.9381340146064758,Q614864,Culture.Media.Media*,57190.14499133796,21.0,14.0,159.0,0.0880503144654088,Media*,Culture,26.267752408981323,1618.8325858861206,0.016226355114171868
93,13.0,92930.0,Ron Barassi,0.8031837940216064,Q3441366,Culture.Sports,1293.37551548319,15.0,38.0,421.0,0.09026128266033254,Sports,Culture,396.77279424667364,4801.347272977233,0.08263780386804673
94,35.0,93255.0,"Robeson County, North Carolina",0.9825675487518308,Q507733,Geography.Regions.Americas.North_America,16538.282654269213,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
95,32.0,93263.0,"Pender County, North Carolina",0.9893575310707092,Q507826,Geography.Regions.Americas.North_America,6455.834500931398,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
96,32.0,93264.0,"Pamlico County, North Carolina",0.9959398508071899,Q507616,Geography.Regions.Americas.North_America,6838.799739421388,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
97,35.0,93266.0,"Onslow County, North Carolina",0.9978272914886476,Q508220,Geography.Regions.Americas.North_America,13737.179080683924,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
98,35.0,93273.0,"New Hanover County, North Carolina",0.9972090721130372,Q508209,Geography.Regions.Americas.North_America,17788.966391934257,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
99,28.0,93286.0,"Lenoir County, North Carolina",0.9958112239837646,Q507907,Geography.Regions.Americas.North_America,2052.351077859325,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
100,31.0,93299.0,"Harnett County, North Carolina",0.9946250915527344,Q497861,Geography.Regions.Americas.North_America,7962.151320292849,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
101,29.0,93320.0,"Cumberland County, North Carolina",0.9659096002578736,Q511834,Geography.Regions.Americas.North_America,2792.331956853115,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
102,32.0,93321.0,"Craven County, North Carolina",0.9659096002578736,Q529958,Geography.Regions.Americas.North_America,13190.78828694928,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
103,45.0,93332.0,"Carteret County, North Carolina",0.91965252161026,Q497817,Geography.Regions.Americas.North_America,26058.511697178365,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
104,45.0,93341.0,"Brunswick County, North Carolina",0.8706072568893433,Q504329,Geography.Regions.Americas.North_America,24771.210927250726,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
105,1.0,93425.0,"Union County, New Jersey",0.9626831412315368,Q502459,Geography.Regions.Americas.North_America,0.0,14.0,244.0,1313.0,0.18583396801218585,North_America,Geography,0.0,435640.0730172843,0.0
106,1.0,94645.0,"Greene County, Missouri",0.946606695652008,Q490357,Geography.Regions.Americas.North_America,0.0,28.0,146.0,940.0,0.1553191489361702,North_America,Geography,0.0,40520.677593782544,0.0
107,4.0,96713.0,"Rabun County, Georgia",0.9937201142311096,Q503546,Geography.Regions.Americas.North_America,4370.5,20.0,239.0,1221.0,0.19574119574119572,North_America,Geography,0.0,283579.27921611816,0.0
108,29.0,98902.0,List of tropical cyclones,0.2227101624011993,Q2500392,STEM.STEM*,18653.58912481917,14.0,187.0,1313.0,0.14242193450114246,STEM*,STEM,1207.7572107017038,435640.0730172843,0.002772373997499044
109,38.0,100194.0,Subtropical cyclone,0.8991314172744751,Q2331851,STEM.STEM*,25308.73040130091,14.0,187.0,1313.0,0.14242193450114246,STEM*,STEM,6389.227851152421,435640.0730172843,0.014666299651682696
110,12.0,101733.0,Pay-per-view,0.7879412174224854,Q851440,STEM.STEM*,79675.54780996514,32.0,1.0,201.0,0.0049751243781094535,STEM*,STEM,9.455294609069824,5216.551517307758,0.0018125565476921934
111,15.0,101899.0,Deliverance,0.9937201142311096,Q814778,Culture.Media.Media*,39179.88723389991,20.0,234.0,1221.0,0.19164619164619165,Media*,Culture,3487.957600951195,283579.27921611816,0.01229976185352031
112,2.0,102210.0,Arthur (TV series),0.6992644667625427,Q1056342,Culture.Media.Media*,8738.0,37.0,25.0,326.0,0.07668711656441718,Media*,Culture,34.963223338127136,3656.3964517340064,0.009562207982546915
113,2.0,104785.0,"Homewood, Alabama",0.9996530413627625,Q79700,Geography.Regions.Americas.North_America,10495.967422711059,4.0,461.0,1689.0,0.2729425695677916,North_America,Geography,0.0,1316072.337280564,0.0
114,2.0,104856.0,"Madison, Alabama",0.9979592561721802,Q79987,Geography.Regions.Americas.North_America,0.0,28.0,146.0,940.0,0.1553191489361702,North_America,Geography,0.0,40520.677593782544,0.0
115,1.0,105100.0,"Troy, Alabama",0.9914325475692748,Q79862,Geography.Regions.Americas.North_America,0.0,4.0,461.0,1689.0,0.2729425695677916,North_America,Geography,0.0,1316072.337280564,0.0
116,3.0,107685.0,"South Pasadena, California",0.9955416321754456,Q852581,Geography.Regions.Americas.North_America,26199.0,46.0,5.0,16.0,0.3125,North_America,Geography,0.0,6.399621948599815,0.0
117,1.0,109306.0,"Mount Dora, Florida",0.9987257122993468,Q990910,Geography.Regions.Americas.North_America,0.0,32.0,27.0,201.0,0.13432835820895522,North_America,Geography,0.0,5216.551517307758,0.0
118,2.0,109396.0,"Hobe Sound, Florida",0.99567848443985,Q2461671,Geography.Regions.Americas.North_America,0.0,20.0,239.0,1221.0,0.19574119574119572,North_America,Geography,0.0,283579.27921611816,0.0
119,10.0,109600.0,"Jupiter, Florida",0.996837317943573,Q986329,Geography.Regions.Americas.North_America,116349.50665414675,20.0,239.0,1221.0,0.19574119574119572,North_America,Geography,0.0,283579.27921611816,0.0
120,6.0,109622.0,"Riviera Beach, Florida",0.9963027834892272,Q994772,Geography.Regions.Americas.North_America,343.44615333939174,20.0,239.0,1221.0,0.19574119574119572,North_America,Geography,0.0,283579.27921611816,0.0
121,2.0,109676.0,"Largo, Florida",0.997758150100708,Q932577,Geography.Regions.Americas.North_America,8738.0,32.0,27.0,201.0,0.13432835820895522,North_America,Geography,0.0,5216.551517307758,0.0
122,1.0,110143.0,"Loganville, Georgia",0.9990402460098268,Q1590654,Geography.Regions.Americas.North_America,0.0,20.0,239.0,1221.0,0.19574119574119572,North_America,Geography,0.0,283579.27921611816,0.0
123,4.0,110305.0,"Waycross, Georgia",0.9963027834892272,Q615027,Geography.Regions.Americas.North_America,534614.5589675572,20.0,239.0,1221.0,0.19574119574119572,North_America,Geography,0.0,283579.27921611816,0.0
124,3.0,115620.0,"Kenner, Louisiana",0.9989450573921204,Q991464,Geography.Regions.Americas.North_America,117360.0,6.0,36.0,233.0,0.15450643776824036,North_America,Geography,0.0,6267.19862484932,0.0
125,8.0,115786.0,"Hammond, Louisiana",0.9964163899421692,Q1014071,Geography.Regions.Americas.North_America,246205.335380712,6.0,36.0,233.0,0.15450643776824036,North_America,Geography,0.0,6267.19862484932,0.0
126,5.0,116756.0,"North Andover, Massachusetts",0.9955416321754456,Q2302167,Geography.Regions.Americas.North_America,15.0,28.0,146.0,940.0,0.1553191489361702,North_America,Geography,0.0,40520.677593782544,0.0
