,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
10,9.0,8445.0,Maurice Pialat,0.99753737449646,Q503898,Culture.Biography.Biography*,135.0,9363.22123017142,134.0,5.0,0.0,30.0,11.0397005,-14.053739000000002,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
11,22.0,8492.0,César du cinéma,0.22816647589206696,Q174389,Culture.Media.Media*,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541,84.0,855.0,0.09824561403508772,Media*,Culture,421.6516474485397,19611.76633732766,0.021499932244552475
12,5.0,9368.0,Guy Drut,0.9724247455596924,Q365638,Culture.Sports,183.0,1378.2285063520346,168.0,12.0,0.0,20.0,16.11336,-3.7756595999999996,5.0,376.0,0.013297872340425532,Sports,Culture,24.31061863899231,18831.2668344304,0.0012909709608353945
13,5.0,9600.0,François Guillaume,0.9046605229377748,Q3084796,History_and_Society.Politics_and_government,183.0,0.037037037037037035,168.0,12.0,0.0,20.0,19.114809,21.775269,54.0,376.0,0.14361702127659576,Politics_and_government,History_and_Society,244.2583411931992,18831.2668344304,0.012970892682939748
14,5.0,10039.0,Révisionnisme,0.348655104637146,Q874803,History_and_Society.Politics_and_government,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999,11.0,118.0,0.09322033898305083,Politics_and_government,History_and_Society,19.176030755043033,820.6217751353979,0.023367684524187887
15,13.0,10040.0,Négationnisme,0.4378334879875183,Q574456,History_and_Society.Politics_and_government,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004,11.0,118.0,0.09322033898305083,Politics_and_government,History_and_Society,62.61018878221512,820.6217751353979,0.076296036346202
16,3.0,10620.0,Georges Tron,0.1778208613395691,Q3103572,History_and_Society.Politics_and_government,192.0,4103.0,192.0,22.0,192.0,15.0,21.936848,23.142738,5.0,83.0,0.060240963855421686,Politics_and_government,History_and_Society,2.6673129200935364,74.46865531802176,0.035817927807379565
17,2.0,10680.0,Éric Woerth,0.14034625887870789,Q288486,History_and_Society.Politics_and_government,47.0,1369.0,42.0,8.0,255.0,12.5,-13.830466,-22.302843,19.0,248.0,0.07661290322580645,Politics_and_government,History_and_Society,5.3331578373909005,1459.8010145500302,0.003653345753451744
18,25.0,11035.0,Jean Yanne,0.287777841091156,Q106225,Culture.Media.Media*,88.0,127317.66564962332,77.0,5.0,193.0,70.0,-12.306836,23.280916,84.0,855.0,0.09824561403508772,Media*,Culture,604.3334662914276,19611.76633732766,0.03081484124870393
19,1.0,11294.0,Bonneville (Haute-Savoie),0.9987257122993468,Q460795,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,22.0,192.0,10.0,-4.9624394999999994,-23.398204999999997,19.0,83.0,0.2289156626506024,Western_Europe,Geography,0.0,74.46865531802176,0.0
20,2.0,11333.0,Accident nucléaire de Three Mile Island,0.3998216390609741,Q840847,History_and_Society.Society,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893,13.0,855.0,0.0152046783625731,Society,History_and_Society,10.395362615585329,19611.76633732766,0.0005300574378045451
21,3.0,11932.0,"Aliens, le retour",0.992888569831848,Q104814,Culture.Media.Media*,107.0,13744.974478101787,0.0,7.0,253.0,15.0,5.561101,18.096619,38.0,266.0,0.14285714285714285,Media*,Culture,113.18929696083065,7262.800399415195,0.015584800729198716
22,2.0,11933.0,Alien 3,0.9967369437217712,Q108543,Culture.Media.Media*,107.0,0.0,0.0,7.0,253.0,12.5,-3.6837137,-12.604978,38.0,266.0,0.14285714285714285,Media*,Culture,75.7520077228546,7262.800399415195,0.0104301376269344
23,3.0,11934.0,"Alien, la résurrection",0.9976868629455566,Q458314,Culture.Media.Media*,107.0,11892.1183934457,0.0,7.0,253.0,15.0,-24.46627,-16.277393,38.0,266.0,0.14285714285714285,Media*,Culture,113.73630237579346,7262.800399415195,0.01566011677602369
24,5.0,12059.0,Étienne Chatiliez,0.998977780342102,Q289512,Culture.Biography.Biography*,116.0,2360.996981113378,157.0,23.0,0.0,20.0,12.279312,-15.110894,34.0,189.0,0.17989417989417988,Biography*,Culture,0.0,563.868561655283,0.0
25,8.0,12417.0,Juan Manuel Fangio,0.9637899398803712,Q2069,Culture.Sports,49.0,95.65312205679493,164.0,10.0,0.0,27.5,-2.8153017000000005,24.129326000000002,35.0,167.0,0.20958083832335328,Sports,Culture,269.86118316650396,10522.653278827669,0.025645735539864645
26,6.0,12575.0,Hesse (Land),0.9825675487518308,Q1199,Geography.Regions.Europe.Europe*,74.0,73873.48812208143,134.0,4.0,0.0,22.5,-10.822086,12.376389999999999,42.0,332.0,0.12650602409638553,Europe*,Geography,0.0,3764.092290244997,0.0
27,8.0,13138.0,Carcassonne,0.9836069941520692,Q6582,Geography.Regions.Europe.Europe*,192.0,40420.29479109141,192.0,24.0,192.0,27.5,-5.7063265,21.524563,31.0,152.0,0.20394736842105265,Europe*,Geography,0.0,361.3611555621028,0.0
28,6.0,13708.0,Léopold Ier (roi des Belges),0.6859594583511353,Q12971,History_and_Society.Military_and_warfare,47.0,25748.58333333333,42.0,8.0,255.0,22.5,-12.45135,4.6060143,6.0,248.0,0.024193548387096774,Military_and_warfare,History_and_Society,24.69454050064087,1459.8010145500302,0.016916374392473434
29,1.0,13939.0,Simetierre (roman),0.9992306232452391,Q742226,Culture.Media.Media*,172.0,0.0,126.0,3.0,0.0,10.0,19.801575,24.891924,70.0,480.0,0.14583333333333334,Media*,Culture,69.94614362716673,16296.66276203096,0.0042920532042997105
30,3.0,14364.0,Ankara,0.1732981950044632,Q3640,History_and_Society.History,88.0,11472.127634396958,77.0,16.0,193.0,15.0,-12.668786,17.804201000000006,6.0,163.0,0.03680981595092025,History,History_and_Society,3.119367510080337,1198.1288323402405,0.0026035326301157825
31,3.0,14441.0,Comte de Lautréamont,0.320831298828125,Q294181,Culture.Literature,192.0,4103.0,192.0,11.0,192.0,15.0,16.53235,-17.763338,2.0,118.0,0.01694915254237288,Literature,Culture,1.92498779296875,820.6217751353979,0.002345767381874723
32,3.0,15416.0,Indira Gandhi,0.59267657995224,Q1149,History_and_Society.Politics_and_government,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522,15.0,163.0,0.0920245398773006,Politics_and_government,History_and_Society,26.6704460978508,1198.1288323402405,0.022260082036217137
33,3.0,15576.0,Fêtes et jours fériés en Allemagne,0.3276783227920532,Q649352,Culture.Philosophy_and_religion,74.0,2737.0,134.0,4.0,0.0,15.0,-9.801300999999999,18.13701,8.0,332.0,0.024096385542168683,Philosophy_and_religion,Culture,7.864279747009277,3764.092290244997,0.002089289831545923
34,2.0,17270.0,Politique en Allemagne,0.9970290064811708,Q159493,History_and_Society.Politics_and_government,74.0,0.0,134.0,4.0,0.0,12.5,19.232204,23.226135,13.0,332.0,0.0391566265060241,Politics_and_government,History_and_Society,25.92275416851044,3764.092290244997,0.0068868540326951395
35,1.0,19546.0,Vitry-le-François,0.9994572401046752,Q623374,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,24.0,192.0,10.0,-13.418632,-2.6908922000000004,26.0,152.0,0.17105263157894735,Western_Europe,Geography,0.0,361.3611555621028,0.0
36,3.0,22463.0,Auray,0.9992778301239014,Q62958,Geography.Regions.Europe.Western_Europe,10.0,57143.0,121.0,20.0,114.0,15.0,5.257961,3.8295436,20.0,182.0,0.10989010989010987,Western_Europe,Geography,0.0,15058.284468367696,0.0
37,5.0,26775.0,Roger Garaudy,0.4843900501728058,Q160619,History_and_Society.Politics_and_government,192.0,30981.0,192.0,11.0,192.0,20.0,-20.180668,-15.939807,11.0,118.0,0.09322033898305083,Politics_and_government,History_and_Society,26.64145275950432,820.6217751353979,0.032464959579105286
38,5.0,27402.0,Folklore,0.2509227991104126,Q36192,STEM.STEM*,0.0,16092.216989723063,129.0,0.0,152.0,20.0,-16.035339999999998,-4.5641885,6.0,278.0,0.02158273381294964,STEM*,STEM,7.527683973312378,4696.2204714939,0.0016029238871993954
39,1.0,27576.0,Hervé Gaymard,1.0000100135803225,Q182786,Culture.Biography.Biography*,47.0,0.0,42.0,8.0,255.0,10.0,-23.082344,-11.973901,26.0,248.0,0.10483870967741936,Biography*,Culture,0.0,1459.8010145500302,0.0
40,7.0,28572.0,Austin (Texas),0.9219318628311156,Q16559,Geography.Geographical,49.0,13631.92084234072,164.0,10.0,0.0,25.0,-15.784811999999999,-23.024162,2.0,167.0,0.011976047904191616,Geographical,Geography,0.0,10522.653278827669,0.0
41,4.0,30500.0,Charles Denner,0.21734751760959625,Q1064099,History_and_Society.History,88.0,8531.918192497751,77.0,5.0,193.0,17.5,10.236267999999999,18.781576,21.0,855.0,0.02456140350877193,History,History_and_Society,18.257191479206085,19611.76633732766,0.0009309305018822617
42,3.0,30522.0,Michel Auclair,0.10088862478733064,Q566803,Culture.Media.Media*,135.0,1423.5377229959533,134.0,5.0,0.0,15.0,24.31963,7.141006,84.0,855.0,0.09824561403508772,Media*,Culture,25.42393344640732,19611.76633732766,0.0012963612256595776
43,5.0,32181.0,Affaire Elf,0.6584275364875793,Q2825778,History_and_Society.Politics_and_government,47.0,2428.641125438927,42.0,8.0,255.0,20.0,21.506805,-0.17344001,19.0,248.0,0.07661290322580645,Politics_and_government,History_and_Society,62.55061596632004,1459.8010145500302,0.04284872756140717
44,15.0,32783.0,Franc-maçonnerie,0.5621865391731262,Q41726,History_and_Society.Politics_and_government,47.0,41410.53631859442,42.0,8.0,255.0,45.0,-6.4285245,-1.4863737,19.0,248.0,0.07661290322580645,Politics_and_government,History_and_Society,160.22316366434097,1459.8010145500302,0.10975685183622662
45,7.0,37008.0,Jacques Villeneuve,0.9820237755775452,Q172843,Culture.Sports,49.0,258.1718021566861,164.0,10.0,0.0,25.0,-22.002392,17.45965,35.0,167.0,0.20958083832335328,Sports,Culture,240.59582501649857,10522.653278827669,0.022864558837132325
46,4.0,38929.0,Tonie Marshall,0.9980222582817078,Q2555171,Culture.Biography.Biography*,239.0,50967.7915474074,97.0,5.0,185.0,17.5,16.853918,16.343629999999994,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
47,4.0,39083.0,Ravachol,0.10088862478733064,Q558456,History_and_Society.Politics_and_government,192.0,455.3333333333557,192.0,24.0,192.0,17.5,4.5689125,0.8143729000000001,11.0,152.0,0.07236842105263158,Politics_and_government,History_and_Society,4.4390994906425485,361.3611555621028,0.012284384810917105
48,1.0,39298.0,Belle de jour (film),0.9886782765388488,Q470375,Culture.Media.Media*,135.0,0.0,134.0,5.0,0.0,10.0,-7.2113679999999984,14.309820000000002,84.0,855.0,0.09824561403508772,Media*,Culture,83.04897522926329,19611.76633732766,0.004234650454262945
49,16.0,40041.0,Fernando Collor de Mello,0.4688006341457367,Q236503,History_and_Society.Politics_and_government,245.0,1874.0551195729279,148.0,15.0,0.0,47.5,2.5368738,18.849644,34.0,145.0,0.23448275862068965,Politics_and_government,History_and_Society,255.0275449752808,8266.422667175531,0.03085101684770475
50,1.0,40195.0,Rébellion des Patriotes,0.5000100135803223,Q2466441,History_and_Society.Military_and_warfare,172.0,0.0,126.0,21.0,0.0,10.0,-14.913746,23.614199,2.0,87.0,0.02298850574712644,Military_and_warfare,History_and_Society,1.0000200271606443,116.11500512063505,0.008612323843259505
51,12.0,40551.0,Grand Orient de France,0.18714269995689392,Q1542667,History_and_Society.Politics_and_government,47.0,20742.82316373739,42.0,8.0,255.0,37.5,23.335732999999998,21.759787,19.0,248.0,0.07661290322580645,Politics_and_government,History_and_Society,42.668535590171814,1459.8010145500302,0.029229008039375826
52,3.0,41442.0,Alexandra London,0.12253321707248688,Q289594,History_and_Society.History,135.0,1192.537537294084,134.0,5.0,0.0,15.0,20.445272,18.75359,21.0,855.0,0.02456140350877193,History,History_and_Society,7.719592675566673,19611.76633732766,0.0003936204696092948
53,1.0,41465.0,Tenue de soirée,0.9648651480674744,Q318838,Culture.Media.Media*,239.0,0.0,97.0,5.0,185.0,10.0,-24.587328,23.51822300000001,84.0,855.0,0.09824561403508772,Media*,Culture,81.04867243766785,19611.76633732766,0.004132655419384917
54,27.0,41493.0,Nulle part ailleurs,0.9626831412315368,Q3346237,Culture.Media.Media*,0.0,23208.134493733745,94.0,1.0,235.0,75.0,2.6447053,7.2693353000000025,72.0,504.0,0.14285714285714285,Media*,Culture,1871.4560265541074,21566.95203644037,0.08677424716260422
55,1.0,41494.0,Robin Renucci,0.9993836879730223,Q2159896,Culture.Biography.Biography*,192.0,0.0,192.0,7.0,192.0,10.0,9.399272999999999,-20.629986,35.0,266.0,0.13157894736842105,Biography*,Culture,0.0,7262.800399415195,0.0
56,9.0,42488.0,Bernard Le Coq,0.9990094900131226,Q346121,Culture.Biography.Biography*,88.0,61387.686683158136,77.0,5.0,193.0,30.0,-22.152310999999997,8.587259,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
57,7.0,42489.0,Capitaine Conan,0.91965252161026,Q919635,Culture.Media.Media*,88.0,8809.628528895706,77.0,5.0,193.0,25.0,-18.38577,-22.672537,84.0,855.0,0.09824561403508772,Media*,Culture,540.7556827068329,19611.76633732766,0.0275730229192868
58,3.0,42990.0,Montserrat (Antilles),0.12253321707248688,Q13353,History_and_Society.Society,233.0,4101.0,124.0,3.0,54.0,15.0,-9.02158,-13.714310000000001,6.0,480.0,0.0125,Society,History_and_Society,2.2055979073047642,16296.66276203096,0.00013534046445653347
59,1.0,43315.0,Juliette Drouet,0.6076731681823729,Q440119,History_and_Society.History,183.0,0.0,168.0,12.0,0.0,10.0,-14.32745,14.369102499999999,5.0,376.0,0.013297872340425532,History,History_and_Society,3.0383658409118652,18831.2668344304,0.00016134686357673124
60,4.0,43681.0,Jeux interdits,0.967909336090088,Q976558,Culture.Media.Media*,74.0,5039.245472472418,134.0,4.0,0.0,17.5,-9.511201,-15.3283415,30.0,332.0,0.09036144578313253,Media*,Culture,116.14912033081056,3764.092290244997,0.030857139351184892
61,4.0,43686.0,Jean-Laurent Cochet,0.9961855411529541,Q999960,Culture.Biography.Biography*,88.0,1362.8702726259185,77.0,5.0,193.0,17.5,-14.01931,0.7707108,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
62,8.0,43889.0,Caroline Cellier,0.9981998205184937,Q273292,Culture.Biography.Biography*,88.0,14815.928021621421,77.0,5.0,193.0,27.5,4.1627893,15.929482,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
63,13.0,43892.0,Mille milliards de dollars,0.960371196269989,Q2397349,Culture.Media.Media*,88.0,9333.40943310786,77.0,5.0,193.0,40.0,16.419311999999998,-23.90161,84.0,855.0,0.09824561403508772,Media*,Culture,1048.725346326828,19611.76633732766,0.05347429335473765
64,8.0,43912.0,Jean Poiret,0.11280541121959685,Q1685772,Culture.Media.Media*,88.0,16499.597163071165,77.0,5.0,193.0,27.5,-12.558912,19.429205,84.0,855.0,0.09824561403508772,Media*,Culture,75.80523633956908,19611.76633732766,0.0038652936729766524
65,6.0,44107.0,Nicole Garcia,0.9970290064811708,Q434060,Culture.Biography.Biography*,88.0,28553.46266478813,77.0,5.0,193.0,22.5,16.74464,15.241553,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
66,2.0,44281.0,Jean-Claude Dauphin,0.9972090721130372,Q1684746,Culture.Biography.Biography*,172.0,299.77777777777754,126.0,5.0,0.0,12.5,-3.9688790000000003,-18.121302,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
67,3.0,45154.0,Jean-Jacques Annaud,0.9992778301239014,Q154490,Culture.Biography.Biography*,135.0,19609.904264520606,134.0,5.0,0.0,15.0,0.668612,0.619035,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
68,1.0,45267.0,Organisation communiste internationaliste,0.5698626637458801,Q1828329,History_and_Society.Politics_and_government,183.0,0.0,168.0,12.0,0.0,10.0,-6.06669,14.598494,54.0,376.0,0.14361702127659576,Politics_and_government,History_and_Society,30.77258384227753,18831.2668344304,0.0016341218099046881
69,18.0,45507.0,Robert Faurisson,0.33459946513175964,Q312519,History_and_Society.Politics_and_government,192.0,13606.84603174603,192.0,11.0,192.0,52.5,-2.9393873,14.5357065,11.0,118.0,0.09322033898305083,Politics_and_government,History_and_Society,66.25069409608841,820.6217751353979,0.08073231311118624
70,5.0,45864.0,Affaire des fiches (France),0.233716368675232,Q2825979,History_and_Society.Politics_and_government,47.0,0.0,42.0,8.0,255.0,20.0,-21.067705,-16.202545,19.0,248.0,0.07661290322580645,Politics_and_government,History_and_Society,22.203055024147037,1459.8010145500302,0.015209644878203431
71,3.0,46069.0,Économie du Brésil,0.9770326614379884,Q845120,History_and_Society.Business_and_economics,245.0,2736.0,148.0,15.0,0.0,15.0,5.6832533,-7.481951,2.0,145.0,0.013793103448275862,Business_and_economics,History_and_Society,5.862195968627932,8266.422667175531,0.0007091575406500384
72,2.0,46187.0,"La Ligne rouge (film, 1998)",0.984585464000702,Q221491,Culture.Media.Media*,233.0,1369.0,124.0,3.0,54.0,12.5,1.4069014,3.3195326,70.0,480.0,0.14583333333333334,Media*,Culture,137.8419649600983,16296.66276203096,0.008458294006135514
73,1.0,46546.0,Anna Karina,0.13297423720359802,Q232113,Culture.Media.Media*,0.0,0.0,129.0,5.0,152.0,10.0,6.475412,13.932248999999999,84.0,855.0,0.09824561403508772,Media*,Culture,11.169835925102234,19611.76633732766,0.0005695476752566826
74,6.0,46767.0,Valérie Stroh,0.1097157895565033,Q3554312,Culture.Literature,0.0,0.0,129.0,5.0,152.0,22.5,-15.149351999999999,24.89268,12.0,855.0,0.014035087719298246,Literature,Culture,7.899536848068237,19611.76633732766,0.00040279578658006005
75,12.0,47749.0,Pierre Tchernia,0.14415885508060455,Q1894524,Culture.Media.Media*,239.0,53630.101120779815,97.0,5.0,185.0,37.5,-17.86352,18.666320000000002,84.0,855.0,0.09824561403508772,Media*,Culture,145.31212592124942,19611.76633732766,0.007409435918307495
76,1.0,49754.0,Les Indes galantes,0.9724247455596924,Q583297,Culture.Media.Media*,88.0,0.0,77.0,5.0,193.0,10.0,-15.491285000000001,-13.928392,84.0,855.0,0.09824561403508772,Media*,Culture,81.68367862701416,19611.76633732766,0.0041650342565801015
77,8.0,49927.0,Abdellatif Kechiche,0.994455099105835,Q307996,Culture.Biography.Biography*,135.0,17983.270091461327,134.0,5.0,0.0,27.5,-18.2103,2.3405093999999997,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
78,4.0,50058.0,Jacques François,0.998142421245575,Q162701,Culture.Biography.Biography*,88.0,1815.198485188634,77.0,5.0,193.0,17.5,-9.607835000000001,4.2390550000000005,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
79,4.0,51386.0,Erich von Stroheim,0.998803436756134,Q78508,Culture.Biography.Biography*,0.0,0.0,139.0,14.0,41.0,17.5,13.061568,-22.645958,25.0,188.0,0.13297872340425532,Biography*,Culture,0.0,1373.5928964093328,0.0
80,4.0,51847.0,Bernard Campan,0.9989450573921204,Q822345,Culture.Biography.Biography*,172.0,34381.929323726275,126.0,5.0,0.0,17.5,-1.2639303,14.616326999999998,135.0,855.0,0.15789473684210525,Biography*,Culture,0.0,19611.76633732766,0.0
81,1.0,53073.0,Alex Métayer,0.22816647589206696,Q2832997,Culture.Media.Media*,192.0,0.0,192.0,7.0,192.0,10.0,-20.048085999999998,-23.715528,38.0,266.0,0.14285714285714285,Media*,Culture,8.670326083898544,7262.800399415195,0.0011937993070271742
82,1.0,53627.0,Pilat,0.992888569831848,Q2622219,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,24.0,192.0,10.0,15.357742000000002,-24.997467,26.0,152.0,0.17105263157894735,Western_Europe,Geography,0.0,361.3611555621028,0.0
83,3.0,54136.0,Yann Tiersen,0.348655104637146,Q157256,Culture.Media.Media*,0.0,8919.567075693176,129.0,0.0,152.0,15.0,-22.126518,-9.059876,41.0,278.0,0.1474820143884892,Media*,Culture,42.884577870368965,4696.2204714939,0.009131721589878228
84,5.0,54256.0,Giacomo Puccini,0.8634016513824463,Q7311,Culture.Media.Media*,88.0,8197.0,77.0,5.0,193.0,20.0,-24.860935,10.404821,84.0,855.0,0.09824561403508772,Media*,Culture,362.6286935806274,19611.76633732766,0.018490363761392844
85,1.0,55098.0,Louis Leprince-Ringuet,0.6992644667625427,Q554018,STEM.STEM*,116.0,0.0,157.0,23.0,0.0,10.0,-13.422592999999999,-4.121843,3.0,189.0,0.015873015873015872,STEM*,STEM,2.097793400287628,563.868561655283,0.003720358861876217
86,3.0,55483.0,Anguilla,0.3415925204753876,Q25228,History_and_Society.Society,233.0,1369.0,124.0,3.0,54.0,15.0,23.091528,-11.093224000000001,6.0,480.0,0.0125,Society,History_and_Society,6.148665368556976,16296.66276203096,0.0003772959812902641
87,2.0,55500.0,Harry Belafonte,0.6001983880996704,Q214959,Culture.Media.Media*,74.0,11182.41220023495,134.0,24.0,0.0,12.5,-11.458688,13.505772,6.0,152.0,0.03947368421052632,Media*,Culture,7.202380657196045,361.3611555621028,0.019931253114332755
88,3.0,55929.0,Entente cordiale,0.2942249774932861,Q464399,History_and_Society.Politics_and_government,47.0,4103.0,42.0,8.0,255.0,15.0,-16.371208,14.826260999999999,19.0,248.0,0.07661290322580645,Politics_and_government,History_and_Society,16.770823717117306,1459.8010145500302,0.011488431334106692
89,5.0,58431.0,Newcastle upon Tyne,0.8267217874526978,Q1425428,Geography.Regions.Europe.Europe*,170.0,4104.0,44.0,9.0,235.0,20.0,15.977691,8.566730499999998,25.0,97.0,0.25773195876288657,Europe*,Geography,0.0,1282.1399505138395,0.0
90,1.0,58453.0,Sunderland,0.839743971824646,Q188304,Geography.Regions.Europe.Europe*,170.0,0.0,44.0,9.0,235.0,10.0,-19.1077,-19.469404,25.0,97.0,0.25773195876288657,Europe*,Geography,0.0,1282.1399505138395,0.0
91,2.0,58939.0,Colin McRae,0.9724247455596924,Q201291,Culture.Sports,192.0,0.0,192.0,25.0,192.0,12.5,13.697466,-21.596888,7.0,30.0,0.2333333333333333,Sports,Culture,13.613946437835693,166.68497003614902,0.08167470909274682
92,4.0,59107.0,Groupe du Rassemblement démocratique et social européen,0.7371681928634644,Q2330141,History_and_Society.Politics_and_government,183.0,6.013333333333335,168.0,12.0,0.0,17.5,-14.454082000000001,9.398665,54.0,376.0,0.14361702127659576,Politics_and_government,History_and_Society,159.22832965850833,18831.2668344304,0.008455529362866924
93,2.0,59380.0,Diane Dufresne,0.4843900501728058,Q3026211,Culture.Media.Media*,160.0,1369.0,96.0,19.0,153.0,12.5,-10.894527,24.970545,40.0,197.0,0.20304568527918784,Media*,Culture,38.75120401382446,8182.121798932552,0.004736082518214283
94,7.0,59426.0,Bruno Gollnisch,0.9890230894088744,Q463260,History_and_Society.Politics_and_government,192.0,685.7603174603174,192.0,11.0,192.0,25.0,-14.713018,-6.4651837,11.0,118.0,0.09322033898305083,Politics_and_government,History_and_Society,76.15477788448331,820.6217751353979,0.09280131260460182
95,3.0,61177.0,Arletty,0.585111141204834,Q235617,History_and_Society.History,88.0,602.3482240357008,77.0,5.0,193.0,15.0,3.0401144,-2.198794,21.0,855.0,0.02456140350877193,History,History_and_Society,36.86200189590454,19611.76633732766,0.0018795860230979805
96,1.0,61453.0,Hortense de Beauharnais,0.59267657995224,Q229875,History_and_Society.History,47.0,0.0,42.0,8.0,255.0,10.0,-5.4592333,-19.12315,18.0,248.0,0.07258064516129033,History,History_and_Society,10.66817843914032,1459.8010145500302,0.007307967546815746
97,8.0,62929.0,Angel (série télévisée),0.9481645226478576,Q212156,Culture.Media.Media*,107.0,18189.408487826222,0.0,7.0,253.0,27.5,-21.666399,21.718622,38.0,266.0,0.14285714285714285,Media*,Culture,288.2420148849487,7262.800399415195,0.039687448233901364
98,1.0,63904.0,Liste des membres du Conseil constitutionnel français,0.18714269995689392,Q3251719,History_and_Society.Politics_and_government,183.0,0.0,168.0,12.0,0.0,10.0,-18.516223999999998,22.183569,54.0,376.0,0.14361702127659576,Politics_and_government,History_and_Society,10.105705797672274,18831.2668344304,0.000536645032250054
99,2.0,64509.0,Rox et Rouky,0.9919480085372924,Q40302,Culture.Media.Media*,172.0,0.0,126.0,21.0,0.0,12.5,-24.468891,2.5554723999999998,4.0,87.0,0.045977011494252866,Media*,Culture,7.935584068298339,116.11500512063505,0.06834245117634749
100,4.0,65374.0,Desmond Llewelyn,0.15611489117145538,Q29092,Culture.Media.Media*,220.0,0.0,160.0,17.0,0.0,17.5,24.296026,2.7074666,24.0,155.0,0.15483870967741936,Media*,Culture,14.987029552459715,10048.858108974991,0.0014914161778316153
