,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
41,1.0,13994.0,Ливны,0.9970290064811708,Q157576,History_and_Society.Society,0.0,10.0,4150.0,0.9970290064811708,History_and_Society,Society
42,7.0,14301.0,Морская пехота,0.994098961353302,Q1898583,History_and_Society.Military_and_warfare,11397.276926806264,20.0,3118.0,6.958692729473114,History_and_Society,Military_and_warfare
43,1.0,14880.0,"Френкель, Ян Абрамович",0.9579222798347472,Q771374,Culture.Biography.Biography*,0.0,2.0,2593.0,0.9579222798347472,Culture,Biography*
44,12.0,16528.0,"Гараж (фильм, 1979)",0.9539760947227478,Q1212842,Culture.Media.Films,4817.638680772705,12.0,3789.0,11.447713136672974,Culture,Films
45,1.0,17885.0,HD 209458 b,1.0000100135803225,Q272085,STEM.Space,0.0,15.0,2858.0,1.0000100135803225,STEM,Space
46,2.0,18690.0,Шерпы,0.3276783227920532,Q200513,History_and_Society.Society,0.0,9.0,5364.0,0.6553566455841064,History_and_Society,Society
47,18.0,19374.0,Президентские выборы на Украине (2004),0.8962613940238953,Q568458,History_and_Society.Politics_and_government,14173.892017785089,14.0,2382.0,16.132705092430115,History_and_Society,Politics_and_government
48,31.0,19578.0,"Бертолуччи, Бернардо",0.9935217499732972,Q53009,Culture.Biography.Biography*,22997.71092733892,6.0,65407.0,30.799174249172214,Culture,Biography*
49,3.0,20554.0,Битва при Нарве,0.9990700483322144,Q155726,Geography.Regions.Europe.Northern_Europe,2689.392282693956,16.0,8851.0,2.997210144996643,Geography,Northern_Europe
50,8.0,20622.0,Хассий,0.94500470161438,Q1252,STEM.Chemistry,1552.8000000000131,31.0,2749.0,7.56003761291504,STEM,Chemistry
51,4.0,21068.0,Фарватер,0.320831298828125,Q1138251,History_and_Society.Transportation,8174.8060930849415,20.0,3184.0,1.2833251953125,History_and_Society,Transportation
52,5.0,21645.0,"Харлампиев, Анатолий Аркадьевич",0.9802908897399902,Q3615112,History_and_Society.Society,2917.5,1.0,5115.0,4.901454448699951,History_and_Society,Society
53,6.0,22148.0,"Тарантино, Квентин",0.997894287109375,Q3772,Culture.Biography.Biography*,23987.47077234017,10.0,53303.0,5.98736572265625,Culture,Biography*
54,2.0,23899.0,Апостол Филипп,0.9648651480674744,Q43675,Culture.Biography.Biography*,0.0,29.0,2251.0,1.9297302961349487,Culture,Biography*
55,3.0,24029.0,Хемниц,0.9433575868606568,Q2795,Geography.Regions.Europe.Europe*,3894.0,1.0,2630.0,2.8300727605819707,Geography,Europe*
56,5.0,25375.0,"Ким, Юлий Черсанович",0.9926641583442688,Q750943,Culture.Biography.Biography*,39659.426945770334,3.0,2668.0,4.963320791721344,Culture,Biography*
57,3.0,25700.0,"Тихонов, Андрей Валерьевич",1.0000100135803225,Q502637,History_and_Society.Society,112.1946669897714,7.0,2429.0,3.0000300407409677,History_and_Society,Society
58,8.0,25865.0,Акватория,0.15611489117145538,Q2507626,STEM.STEM*,9077.355877759715,20.0,2236.0,0.0,STEM,STEM*
59,9.0,26385.0,"Кинах, Анатолий Кириллович",0.998142421245575,Q488180,Culture.Biography.Biography*,20777.83914841464,14.0,1632.0,8.983281791210175,Culture,Biography*
60,3.0,26445.0,"Червоненко, Евгений Альфредович",0.9908843636512756,Q768533,Culture.Biography.Biography*,3.075898078529657,14.0,3270.0,2.972653090953827,Culture,Biography*
61,2.0,27057.0,Монгольская Народная Республика,0.4738311638832092,Q212056,Geography.Regions.Asia.Asia*,1948.0,4.0,4910.0,0.9476623277664185,Geography,Asia*
62,2.0,27221.0,Абордаж,0.5078218579292297,Q648919,History_and_Society.Transportation,36.114630727672356,20.0,1639.0,1.0156437158584595,History_and_Society,Transportation
63,2.0,29372.0,"Кошевой, Олег Васильевич",0.8774868249893188,Q2623768,Culture.Biography.Biography*,0.0,14.0,3310.0,1.7549736499786377,Culture,Biography*
64,5.0,29714.0,"Гонгадзе, Георгий Русланович",0.9688661694526672,Q263598,Culture.Biography.Biography*,10.558297866581762,14.0,2237.0,4.844330847263336,Culture,Biography*
65,4.0,31419.0,"Александров, Александр Васильевич",0.9926641583442688,Q319708,Culture.Biography.Biography*,3894.0,10.0,2220.0,3.970656633377075,Culture,Biography*
66,1.0,32057.0,Салгир,0.9553291201591492,Q737640,Geography.Regions.Europe.Europe*,0.0,14.0,2317.0,0.9553291201591492,Geography,Europe*
67,6.0,32416.0,"Наумов, Владимир Наумович",0.99753737449646,Q2360791,Culture.Biography.Biography*,131640.8977699937,10.0,2912.0,5.98522424697876,Culture,Biography*
68,8.0,33986.0,"Адабашьян, Александр Артёмович",0.9496793746948242,Q4057207,Culture.Biography.Biography*,173619.04281473544,10.0,3563.0,7.597434997558594,Culture,Biography*
69,1.0,34642.0,Яуза,0.946606695652008,Q1126808,History_and_Society.Society,0.0,3.0,2695.0,0.946606695652008,History_and_Society,Society
70,5.0,35182.0,Михалковы,0.9859463572502136,Q1930496,History_and_Society.Society,0.0,10.0,1254.0,4.929731786251068,History_and_Society,Society
71,1.0,35477.0,"Шнуров, Сергей Владимирович",0.9919480085372924,Q921496,Culture.Biography.Biography*,0.0,1.0,48193.0,0.9919480085372924,Culture,Biography*
72,1.0,35725.0,Инфибуляция,0.8354935646057129,Q1662388,STEM.Biology,0.0,9.0,3565.0,0.8354935646057129,STEM,Biology
73,3.0,36381.0,"Чапек, Карел",0.9970290064811708,Q155855,Culture.Biography.Biography*,29131.241398094007,3.0,3112.0,2.9910870194435124,Culture,Biography*
74,2.0,36569.0,Дирижёр,0.5312193632125854,Q158852,History_and_Society.Business_and_economics,1947.9999999999993,24.0,2909.0,1.062438726425171,History_and_Society,Business_and_economics
75,17.0,40391.0,Спирит (марсоход),0.9982553720474244,Q176276,STEM.Space,145.47323868941513,15.0,2116.0,16.970341324806217,STEM,Space
76,2.0,40475.0,Пимен (патриарх Московский),0.989681839942932,Q547687,Culture.Biography.Biography*,0.0,24.0,2710.0,1.979363679885864,Culture,Biography*
77,1.0,40573.0,Сура (приток Волги),0.9481645226478576,Q209891,Geography.Geographical,0.0,11.0,2453.0,0.9481645226478576,Geography,Geographical
78,5.0,41744.0,Вадуц,0.9399233460426332,Q1844,Geography.Regions.Europe.Europe*,13604.0,8.0,2494.0,4.699616730213166,Geography,Europe*
79,16.0,42364.0,Марсоход,0.8991314172744751,Q389459,STEM.Space,340.11571710527335,15.0,3188.0,14.386102676391602,STEM,Space
80,3.0,43016.0,Эфир (стихия),0.4378334879875183,Q381913,Culture.Philosophy_and_religion,3895.0,19.0,2602.0,1.313500463962555,Culture,Philosophy_and_religion
81,3.0,43217.0,"Руст, Матиас",0.9836069941520692,Q76657,Culture.Biography.Biography*,19934.475327849497,3.0,3372.0,2.9508209824562077,Culture,Biography*
82,1.0,43702.0,Пионер-10,0.9976133108139038,Q59103,History_and_Society.Transportation,0.0,13.0,3057.0,0.9976133108139038,History_and_Society,Transportation
83,1.0,45052.0,Граф Сен-Жермен,0.9841036200523376,Q158208,Culture.Biography.Biography*,0.0,19.0,3232.0,0.9841036200523376,Culture,Biography*
84,1.0,45903.0,"Жюно, Жан Андош",0.9893575310707092,Q353907,Culture.Biography.Biography*,0.0,16.0,1249.0,0.9893575310707092,Culture,Biography*
85,3.0,46075.0,"Близнецы (фильм, 1988)",0.9973783493041992,Q785157,Culture.Media.Films,13600.0,26.0,3983.0,2.9921350479125977,Culture,Films
86,3.0,46731.0,Заговенье,0.2942249774932861,Q4183474,STEM.STEM*,3894.0,29.0,2303.0,0.0,STEM,STEM*
87,11.0,47864.0,"Кончаловский, Андрей Сергеевич",0.9989450573921204,Q55208,Culture.Biography.Biography*,14757.064118036358,10.0,39160.0,10.988395631313324,Culture,Biography*
88,3.0,47887.0,Генерал армии,0.7122421860694885,Q15730331,History_and_Society.Military_and_warfare,1157.1671582830045,0.0,2596.0,2.1367265582084656,History_and_Society,Military_and_warfare
89,6.0,50179.0,Дармштадтий,0.9344051480293274,Q1266,STEM.Chemistry,17460.0,31.0,2061.0,5.606430888175964,STEM,Chemistry
90,4.0,51778.0,"Матвеев, Артамон Сергеевич",0.9952548146247864,Q706079,Culture.Biography.Biography*,1864.952521194073,4.0,1999.0,3.9810192584991455,Culture,Biography*
91,2.0,52200.0,Миротворческие силы ООН,0.6926519870758057,Q219575,History_and_Society.Politics_and_government,0.0,20.0,3107.0,1.3853039741516113,History_and_Society,Politics_and_government
92,12.0,52340.0,Открытое море,0.1259327530860901,Q25855,Culture.Philosophy_and_religion,10588.59985331348,20.0,2653.0,1.511193037033081,Culture,Philosophy_and_religion
93,17.0,52348.0,Территориальные воды,0.4765896201133728,Q213204,History_and_Society.Politics_and_government,2829.795354562131,20.0,13733.0,8.102023541927338,History_and_Society,Politics_and_government
94,2.0,52883.0,Поляне,0.4714247455596924,Q722913,Geography.Regions.Europe.Europe*,1948.0,14.0,2881.0,0.9428494911193848,Geography,Europe*
95,1.0,52943.0,Баскский язык,1.0000100135803225,Q8752,Culture.Linguistics,0.0,5.0,2946.0,1.0000100135803225,Culture,Linguistics
96,4.0,53405.0,"Мотыль, Владимир Яковлевич",0.9961855411529541,Q1927433,Culture.Biography.Biography*,2561.836294694438,2.0,1961.0,3.9847421646118164,Culture,Biography*
97,6.0,53525.0,Вице-адмирал,0.9875783920288086,Q23023949,History_and_Society.Military_and_warfare,130220.24949757535,20.0,2234.0,5.925470352172852,History_and_Society,Military_and_warfare
98,2.0,53872.0,Азазель (фильм),0.9770326614379884,Q4058098,Culture.Media.Media*,17460.0,19.0,2848.0,1.9540653228759768,Culture,Media*
99,3.0,53879.0,Московский Художественный академический театр имени М. Горького,0.9399233460426332,Q4304019,History_and_Society.Society,3895.0,3.0,2735.0,2.8197700381278996,History_and_Society,Society
100,6.0,53986.0,"Паскевич, Иван Фёдорович",0.990301549434662,Q126656,Culture.Biography.Biography*,22264.644051384472,16.0,2994.0,5.941809296607972,Culture,Biography*
101,2.0,54796.0,"Бобров, Всеволод Михайлович",0.99567848443985,Q433391,Culture.Biography.Biography*,1948.0,7.0,2772.0,1.9913569688797,Culture,Biography*
102,9.0,54913.0,Генеральный штаб Вооружённых сил Российской Федерации,0.9715740084648132,Q2914820,History_and_Society.Military_and_warfare,1026.7246359822777,0.0,2463.0,8.744166076183319,History_and_Society,Military_and_warfare
103,3.0,55048.0,Пост (религия),0.7718535065650941,Q44602,Culture.Philosophy_and_religion,7783.0,29.0,2579.0,2.3155605196952824,Culture,Philosophy_and_religion
104,2.0,55126.0,Брюс Всемогущий,0.9980832934379578,Q207816,Culture.Media.Media*,0.0,9.0,2423.0,1.9961665868759155,Culture,Media*
105,4.0,55183.0,"Бестужев-Рюмин, Алексей Петрович",0.9732507467269896,Q632874,Culture.Biography.Biography*,3894.0,16.0,3448.0,3.8930029869079585,Culture,Biography*
106,4.0,56403.0,Пехота,0.5775054097175598,Q29171,History_and_Society.Military_and_warfare,5347.57630129838,16.0,3389.0,2.3100216388702393,History_and_Society,Military_and_warfare
107,3.0,56891.0,Флаги международного свода сигналов,0.538993239402771,Q1671640,History_and_Society.History,973.5,20.0,21745.0,1.616979718208313,History_and_Society,History
108,14.0,57928.0,Черниговская область,0.99219411611557,Q167874,Geography.Regions.Europe.Europe*,12760.47640599056,14.0,3641.0,13.89071762561798,Geography,Europe*
109,1.0,57988.0,"Зубов, Платон Александрович",0.9952548146247864,Q2315917,Culture.Biography.Biography*,0.0,29.0,2449.0,0.9952548146247864,Culture,Biography*
110,5.0,58409.0,Салават Юлаев (хоккейный клуб),0.9980222582817078,Q1142030,History_and_Society.Society,11650.466666666665,22.0,3802.0,4.990111291408539,History_and_Society,Society
111,2.0,59036.0,Фюзеляж,0.5544804334640503,Q1110579,History_and_Society.Transportation,1948.0,30.0,2397.0,1.1089608669281006,History_and_Society,Transportation
112,5.0,59114.0,"Кеннеди, Эдвард",1.0000100135803225,Q134549,Culture.Biography.Biography*,1.3333333333333333,9.0,2490.0,5.000050067901612,Culture,Biography*
113,2.0,59216.0,Приштина,0.8962613940238953,Q25270,Geography.Geographical,1948.0,8.0,2974.0,1.7925227880477905,Geography,Geographical
114,2.0,60108.0,"Мукасей, Михаил Исаакович",0.9669240117073059,Q941556,Culture.Biography.Biography*,0.0,3.0,1283.0,1.9338480234146118,Culture,Biography*
115,3.0,60656.0,"Никитин, Сергей Яковлевич",0.9959398508071899,Q1029521,Culture.Biography.Biography*,7804.953036404086,12.0,2825.0,2.98781955242157,Culture,Biography*
116,4.0,61211.0,Хунвейбины,0.8311530351638794,Q821788,History_and_Society.Politics_and_government,20603.02178553713,6.0,3184.0,3.3246121406555176,History_and_Society,Politics_and_government
117,2.0,61916.0,"Каменский, Михаил Федотович",0.9960646033287048,Q932448,Culture.Biography.Biography*,0.0,16.0,1254.0,1.9921292066574097,Culture,Biography*
118,4.0,63259.0,Посольский приказ,0.9893575310707092,Q3251723,History_and_Society.Society,1948.0,4.0,2798.0,3.957430124282837,History_and_Society,Society
119,1.0,63493.0,Польская православная церковь,0.91965252161026,Q463406,Culture.Philosophy_and_religion,0.0,24.0,4894.0,0.91965252161026,Culture,Philosophy_and_religion
120,5.0,63536.0,Внеземная цивилизация,0.7431780099868774,Q10991287,History_and_Society.History,1.5666666666666669,13.0,3099.0,3.715890049934387,History_and_Society,History
121,1.0,63573.0,Николаевская железная дорога,0.992888569831848,Q803184,History_and_Society.Transportation,0.0,20.0,7624.0,0.992888569831848,History_and_Society,Transportation
122,3.0,67051.0,Костный мозг,0.9867871999740601,Q546523,STEM.Medicine_&_Health,15798.284613611831,9.0,2822.0,2.96036159992218,STEM,Medicine_&_Health
123,1.0,67564.0,Воеводина,0.9855064153671264,Q44749,Geography.Regions.Europe.Europe*,0.0,12.0,2435.0,0.9855064153671264,Geography,Europe*
124,20.0,68876.0,"Табаков, Олег Павлович",0.9955416321754456,Q466139,Culture.Biography.Biography*,112841.2729921912,3.0,74975.0,19.91083264350891,Culture,Biography*
125,5.0,69870.0,"Будрайтис, Юозас Станиславас",0.9969346523284912,Q2992071,Culture.Biography.Biography*,32665.49326569457,3.0,2967.0,4.984673261642456,Culture,Biography*
126,2.0,70349.0,Хива,0.9344051480293274,Q486195,Geography.Regions.Asia.Asia*,3893.9999999999986,20.0,4878.0,1.8688102960586548,Geography,Asia*
127,22.0,70667.0,Кубок России по футболу,0.9381340146064758,Q326160,History_and_Society.Society,33661.70162093955,7.0,2934.0,20.63894832134247,History_and_Society,Society
128,1.0,70731.0,"Ушаков, Андрей Иванович",0.990301549434662,Q13404040,Culture.Biography.Biography*,0.0,19.0,2878.0,0.990301549434662,Culture,Biography*
129,3.0,72170.0,"Кано, Дзигоро",0.9985088109970092,Q190141,Culture.Biography.Biography*,0.5,1.0,3924.0,2.9955264329910274,Culture,Biography*
130,2.0,72742.0,"Белохвостикова, Наталия Николаевна",0.9919480085372924,Q273150,Culture.Biography.Biography*,0.0,10.0,2505.0,1.9838960170745847,Culture,Biography*
131,4.0,73781.0,Трактор (хоккейный клуб),0.9969346523284912,Q887198,History_and_Society.Society,3895.0,22.0,3074.0,3.987738609313965,History_and_Society,Society
132,2.0,74242.0,Не могу сказать «прощай»,0.8439050912857056,Q4315417,Culture.Media.Films,3894.0,3.0,2713.0,1.6878101825714111,Culture,Films
133,3.0,75328.0,Эль-Регистан,0.9783946871757508,Q453447,Culture.Biography.Biography*,0.0,10.0,2787.0,2.9351840615272526,Culture,Biography*
134,2.0,75378.0,Ансамбль песни и пляски Российской армии имени А. В. Александрова,0.5078218579292297,Q620990,Culture.Media.Media*,1948.0,10.0,3248.0,1.0156437158584595,Culture,Media*
135,1.0,75604.0,Таран,0.5234303474426271,Q208129,History_and_Society.Military_and_warfare,0.0,20.0,2407.0,0.5234303474426271,History_and_Society,Military_and_warfare
136,4.0,76222.0,Ледокол,0.3923468291759491,Q14978,History_and_Society.Society,3899.811633713607,20.0,2853.0,1.5693873167037964,History_and_Society,Society
137,4.0,76749.0,"Коршунов, Александр Викторович",0.991162657737732,Q4234584,Culture.Biography.Biography*,9726.0,3.0,2235.0,3.964650630950928,Culture,Biography*
138,2.0,79128.0,Лхаса,0.9511522054672241,Q5869,Geography.Regions.Asia.East_Asia,3894.0,5.0,2764.0,1.9023044109344482,Geography,East_Asia
139,1.0,79412.0,"Агапкин, Василий Иванович",0.9802908897399902,Q2585526,Culture.Biography.Biography*,0.0,24.0,1640.0,0.9802908897399902,Culture,Biography*
140,5.0,79775.0,"Козырев, Андрей Владимирович",0.9883227348327636,Q502746,Culture.Biography.Biography*,10627.601945119477,4.0,2839.0,4.9416136741638175,Culture,Biography*
141,1.0,80287.0,"Смирнов, Иван Николаевич (композитор)",0.9978272914886476,Q4424682,Culture.Biography.Biography*,0.0,10.0,11653.0,0.9978272914886476,Culture,Biography*
142,1.0,80639.0,Каспийск,0.9996417164802552,Q145507,History_and_Society.Society,0.0,0.0,3287.0,0.9996417164802552,History_and_Society,Society
143,1.0,81255.0,Круги на полях,0.1968362182378769,Q193330,Culture.Visual_arts.Visual_arts*,0.0,13.0,1871.0,0.1968362182378769,Culture,Visual_arts*
144,1.0,81601.0,"Долина, Вероника Аркадьевна",0.9883227348327636,Q1413233,Culture.Biography.Biography*,0.0,10.0,1948.0,0.9883227348327636,Culture,Biography*
145,1.0,82572.0,Скафандр,0.1259327530860901,Q223571,STEM.Technology,0.0,15.0,4206.0,0.1259327530860901,STEM,Technology
146,10.0,82955.0,"Аленичев, Дмитрий Анатольевич",0.9994907379150392,Q526233,Culture.Biography.Biography*,5734.186026038597,8.0,8803.0,9.994907379150392,Culture,Biography*
147,2.0,82973.0,"Уваров, Сергей Семёнович",0.9755869507789612,Q704501,Culture.Biography.Biography*,7780.0,3.0,2503.0,1.9511739015579224,Culture,Biography*
148,2.0,82977.0,Крымск,0.9979592561721802,Q16978,History_and_Society.Society,1948.0,7.0,3269.0,1.9959185123443604,History_and_Society,Society
149,4.0,83003.0,"Пек, Грегори",0.998599648475647,Q108366,Culture.Biography.Biography*,13594.0,5.0,3199.0,3.994398593902588,Culture,Biography*
150,9.0,83224.0,"Батистута, Габриэль",0.9942797422409058,Q170376,Culture.Biography.Biography*,9709.164332539542,7.0,2652.0,8.948517680168152,Culture,Biography*
151,6.0,83918.0,"Анюков, Александр Геннадьевич",0.9990700483322144,Q188918,Culture.Sports,4598.374663461536,7.0,5255.0,5.994420289993286,Culture,Sports
152,6.0,83921.0,"Радимов, Владислав Николаевич",0.9986850023269652,Q2286919,Culture.Biography.Biography*,3996.661478171367,7.0,2862.0,5.992110013961791,Culture,Biography*
153,2.0,84373.0,Тиса,0.9324633479118348,Q134350,Geography.Regions.Europe.Europe*,1948.0,12.0,2075.0,1.8649266958236697,Geography,Europe*
154,2.0,84482.0,"Габриадзе, Леван Ревазович",0.9986850023269652,Q4130936,Culture.Biography.Biography*,6803.830836545856,4.0,2889.0,1.9973700046539304,Culture,Biography*
155,1.0,84838.0,Межгорье (Башкортостан),0.9995371699333192,Q158731,History_and_Society.Society,0.0,9.0,2949.0,0.9995371699333192,History_and_Society,Society
156,5.0,85519.0,Муз-ТВ,0.9324633479118348,Q471265,Culture.Media.Television,27440.716989532357,2.0,3217.0,4.6623167395591745,Culture,Television
157,4.0,85871.0,Корона,0.38492217659950256,Q170984,History_and_Society.History,28884.536055572768,31.0,2232.0,1.5396887063980103,History_and_Society,History
158,3.0,86272.0,"Круа, Карл-Евгений",0.9433575868606568,Q696637,Culture.Biography.Biography*,3260.7816058060594,16.0,1952.0,2.8300727605819707,Culture,Biography*
159,8.0,87303.0,Нихоний,0.9511522054672241,Q1301,STEM.Chemistry,1948.0,31.0,2149.0,7.609217643737793,STEM,Chemistry
160,1.0,87459.0,Вооружённые силы Юга России,0.9073222279548644,Q2992254,History_and_Society.Military_and_warfare,0.0,14.0,2597.0,0.9073222279548644,History_and_Society,Military_and_warfare
161,1.0,88369.0,Святополк Изяславич,0.9939124584197998,Q143099,Culture.Biography.Biography*,0.0,14.0,3927.0,0.9939124584197998,Culture,Biography*
162,4.0,92546.0,Метеорология,0.839743971824646,Q25261,STEM.Earth_and_environment,7785.0,25.0,2719.0,3.358975887298584,STEM,Earth_and_environment
163,7.0,93536.0,Женское обрезание,0.998599648475647,Q208373,History_and_Society.Society,10995.404033348765,9.0,37017.0,6.990197539329529,History_and_Society,Society
164,8.0,94084.0,Буксир,0.4843900501728058,Q191826,History_and_Society.Transportation,1129.3563202428336,20.0,3266.0,3.8751204013824463,History_and_Society,Transportation
165,4.0,95031.0,Лондонское королевское общество,0.6859594583511353,Q123885,Geography.Regions.Europe.Europe*,19419.0,25.0,2483.0,2.743837833404541,Geography,Europe*
166,2.0,95126.0,Гардемарин,1.0000100135803225,Q330399,History_and_Society.Military_and_warfare,0.0,3.0,7815.0,2.000020027160645,History_and_Society,Military_and_warfare
167,27.0,95180.0,Корвет,0.9099169969558716,Q170013,History_and_Society.Military_and_warfare,16737.159440312353,20.0,3803.0,24.567758917808533,History_and_Society,Military_and_warfare
168,5.0,95889.0,"Долматов, Олег Васильевич",0.99745911359787,Q625202,Culture.Sports,6803.495963710885,7.0,1671.0,4.98729556798935,Culture,Sports
